specimen,shannon,inv_simpson,bwpd,phylo_entropy,quadratic,unrooted_pd,rooted_pd
G00132-15,4.26583,2.66093,2.66411,2.56802,1.10498,11.9247,12.1294
G00132-16,2.3237,2.11442,2.67197,1.42482,0.890655,4.00795,4.21269
G00132-20,1.0,1.0,0.0,-0.0,0.0,0.0,1.6186
G00132-21,1.0,1.0,0.0,-0.0,0.0,0.0,1.54533
G00133-03,2.70074,2.52653,3.41638,1.87259,1.13879,5.12456,5.2871
G00133-04,4.04534,3.15782,2.97711,2.4118,1.17923,7.97377,8.13631
G00133-05,4.42287,3.45218,2.84614,2.37252,1.1335,8.0509,8.21344
G00133-06,3.42963,2.41759,2.478,2.04101,0.97105,7.73673,7.89926
G00133-07,2.65921,2.38451,3.53348,2.03457,1.20786,5.84082,6.04556
G00133-08,4.86721,2.96053,2.96493,2.95955,1.23845,13.6853,13.8901
G00133-09,2.01001,1.77769,1.91652,1.01949,0.638839,2.87477,3.26119
G00133-10,1.66015,1.57644,2.10354,0.72903,0.525884,2.10354,2.48995
G00133-11,2.81595,2.42417,3.57798,2.19058,1.24306,6.59327,6.79801
G00133-12,1.88038,1.59865,1.89255,1.17192,0.694959,3.66712,4.19824
G00133-14,5.40671,3.38159,3.07184,3.02399,1.26196,14.8501,15.0126
G00133-15,1.76018,1.6888,2.06691,0.716338,0.516729,2.06691,2.30038
G00133-16,2.00637,1.70106,2.07239,1.30451,0.772088,4.10431,4.49073
G00133-17,2.19044,1.66886,2.42727,1.96106,1.00238,7.67448,7.87923
G00133-18,3.23633,2.8347,3.47393,2.28042,1.25673,6.57991,6.78465
G00133-19,1.84311,1.51957,1.56114,1.08109,0.604531,3.89692,4.28333
G00133-20,4.78255,3.11634,3.09664,2.83249,1.22914,13.1348,13.2973
G00133-21,1.77067,1.58486,2.05162,1.16891,0.75498,3.98822,4.19296
G00133-22,1.87722,1.8325,4.07053,1.41074,1.01763,4.07053,4.27527
G00133-23,4.28036,3.8397,3.13939,2.4242,1.23301,7.56416,7.56416
G00133-24,2.008,1.62151,1.69591,1.20314,0.66149,5.08098,5.24352
G00133-25,3.16904,2.29138,3.11445,2.43985,1.19214,9.99649,10.2012
G00134-01,1.0,1.0,0.0,-0.0,0.0,0.0,1.57034
G00134-03,4.98211,2.93662,2.92485,2.74223,1.12614,16.4929,16.6555
G00134-04,5.41002,3.61478,2.52417,2.417,1.0356,10.0817,10.2442
G00134-06,1.92562,1.89632,5.62043,1.94789,1.40511,5.62043,5.78296
G00134-08,1.83194,1.7752,2.24199,0.777014,0.560497,2.24199,2.40452
G00135-02,1.0,1.0,0.0,-0.0,0.0,0.0,1.88658
G00135-08,2.65732,2.46466,3.58851,1.9672,1.19617,5.38276,5.5875
G00135-12,1.0,1.0,0.0,-0.0,0.0,0.0,1.88179
G00135-13,1.89761,1.85905,4.99127,1.72984,1.24782,4.99127,5.19601
G00135-14,1.88567,1.84345,3.50289,1.21401,0.875723,3.50289,3.66543
G00135-15,1.0,1.0,0.0,-0.0,0.0,0.0,1.84866
J00001-01,1.0,1.0,0.0,-0.0,0.0,0.0,1.95396
J00004-01,1.25278,1.13583,0.683793,0.451203,0.239419,1.72257,3.31591
J00007-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.35689
J00008-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.0978
J00010-01,2.09082,1.7858,2.4517,1.39938,0.834866,4.72788,4.93262
J00011-01,2.21308,1.71799,1.85296,1.40133,0.737234,5.45813,5.62067
J00012-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.38822
J00013-01,4.07134,2.71266,3.01388,2.53333,1.13922,11.9421,12.1469
J00014-01,1.13868,1.09217,0.479446,0.245932,0.159815,0.719169,2.31251
J00015-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.08047
J00016-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.01521
J00018-01,1.13927,1.10382,0.738357,0.255895,0.184589,0.738357,2.3317
J00019-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.01329
J00020-01,1.12664,1.09411,0.751028,0.260287,0.187757,0.751028,2.55838
J00022-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.24182
J00023-01,1.03117,1.01798,0.107052,0.069742,0.0401441,0.214101,2.41598
J00024-01,1.11966,1.08877,0.620845,0.215168,0.155211,0.620845,2.21419
J00025-01,1.12069,1.08018,0.537384,0.23955,0.156057,0.711069,2.51842
J00026-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.23109
J00027-01,1.0,1.0,0.0,-0.0,0.0,0.0,1.87184
J00028-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.25695
J00029-01,1.11307,1.08375,0.660769,0.229005,0.165192,0.660769,2.46812
J00030-01,1.39861,1.28167,1.0166,0.640906,0.419843,3.00277,3.23623
J00031-01,1.27525,1.16201,0.849353,0.514791,0.295191,1.69032,3.28366
J00032-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.37239
J00033-01,1.121,1.08342,0.496333,0.257314,0.173462,0.891362,2.69871
J00034-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.23599
J00037-01,2.47799,2.21439,2.63907,1.42718,0.862504,4.18362,4.34616
J00038-01,1.00597,1.00431,0.0286282,0.00992177,0.00715704,0.0286282,1.68152
J00039-01,1.07693,1.05648,0.445394,0.154362,0.111349,0.445394,2.3054
J00040-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.08942
J00041-01,2.24291,1.96256,3.02438,1.53365,0.931195,4.42517,4.81159
J00042-01,1.11534,1.08547,0.595675,0.206445,0.148919,0.595675,2.18902
J00043-01,1.1159,1.066,0.287188,0.202861,0.114532,0.713675,2.30702
J00047-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.07827
J00049-01,1.00558,1.00403,0.0312262,0.0108222,0.00780655,0.0312262,1.96188
J00050-01,1.21464,1.16541,0.807129,0.368583,0.269043,1.21069,2.44277
J00051-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.39887
J00052-01,3.41058,2.87231,3.63544,2.52591,1.34202,7.68668,7.89142
J00053-01,1.00145,1.00105,0.008325,0.00288522,0.00208125,0.008325,1.99273
J00054-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.25019
J00056-01,1.66247,1.57895,2.92109,1.01237,0.730272,2.92109,3.4522
J00058-01,1.02969,1.02156,0.194088,0.0672656,0.0485219,0.194088,2.39596
J00059-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.23884
J00062-01,1.1284,1.09545,0.672566,0.233094,0.168142,0.672566,2.26591
J00063-01,1.05121,1.03737,0.341941,0.118508,0.0854852,0.341941,2.54382
J00067-01,1.11293,1.08364,0.659819,0.228676,0.164955,0.659819,2.46717
J00071-01,1.05583,1.03086,0.165162,0.113332,0.0624506,0.385126,2.35816
J00072-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.08937
J00073-01,1.16693,1.10591,0.725968,0.335056,0.207846,1.01856,2.82591
J00075-01,1.16367,1.12268,0.70875,0.327695,0.23625,1.06312,2.65647
J00076-01,1.10996,1.07385,0.356395,0.202359,0.133406,0.710856,2.3042
J00077-01,1.16165,1.09672,0.50477,0.297942,0.175357,1.04161,2.63495
J00078-01,1.02942,1.02136,0.175648,0.0608748,0.0439119,0.175648,2.18751
J00079-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.11676
J00080-01,2.51814,2.15091,2.29118,1.34773,0.780864,4.03285,4.23759
J00082-01,1.12272,1.0911,0.529802,0.183615,0.13245,0.529802,1.85119
J00086-01,1.13881,1.06724,0.318577,0.266615,0.129227,1.1361,2.94345
J00087-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.24182
J00088-01,1.01272,1.00778,0.0452271,0.0247043,0.0150757,0.0678406,1.99849
J00090-01,1.00537,1.00326,0.0189002,0.010382,0.00630007,0.0283503,1.95694
J00091-01,1.56669,1.46327,1.85345,0.876117,0.617817,2.78018,3.31129
J00093-01,1.12613,1.08366,0.540875,0.277403,0.180292,0.811313,2.80773
J00095-01,1.0,1.0,0.0,-0.0,0.0,0.0,1.781
J00096-01,1.07937,1.05831,0.460659,0.159652,0.115165,0.460659,2.32066
J00097-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.09711
J00098-01,1.11658,1.08207,0.506809,0.24561,0.168936,0.760213,2.62022
J00099-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.08983
J00100-01,1.0,1.0,0.0,-0.0,0.0,0.0,1.9641
J00101-01,1.30241,1.1686,0.88261,0.547472,0.298936,1.92153,3.51487
J00102-01,1.02168,1.01572,0.141798,0.0491434,0.0354495,0.141798,2.36184
J00103-01,1.78249,1.46242,1.60784,1.10585,0.604953,4.55684,5.08796
J00104-01,1.03892,1.02587,0.211399,0.0881034,0.0582014,0.254213,2.45609
J00105-01,1.09563,1.042,0.198747,0.199313,0.0879638,0.996516,2.93631
J00106-01,1.16073,1.11257,0.604981,0.327921,0.222606,1.17587,2.76921
J00107-01,1.07481,1.04507,0.228011,0.161083,0.0962994,0.763268,2.62327
J00108-01,1.05411,1.02877,0.16274,0.109267,0.0579931,0.387037,2.36007
J00109-01,2.54052,1.91242,2.56903,1.74941,0.89519,8.24445,8.63087
J00111-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.25993
J00112-01,1.00149,1.00108,0.00831292,0.00288104,0.00207823,0.00831292,1.93897
J00113-01,3.05187,2.53112,3.39969,2.17708,1.18032,6.95293,7.15767
J00115-01,1.0,1.0,0.0,-0.0,0.0,0.0,2.26097
J00116-01,1.09715,1.07276,0.44199,0.2014,0.14733,0.662985,2.47034
